data,hora,rodovia,km,municipio,tipo,gravidade,latitude,longitude
2022-09-24,22:10:00,304.0,300,MACAIBA,Colisão traseira,Sem Vítimas,-5.8737673,-35.3150361
2022-09-24,22:10:00,304.0,300,MACAIBA,Colisão traseira,Sem Vítimas,-5.8737673,-35.3150361
2022-10-19,11:00:00,101.0,98,NATAL,Colisão traseira,Com Vítimas Feridas,-5.865723,-35.216537
2022-10-19,11:00:00,101.0,98,NATAL,Colisão traseira,Com Vítimas Feridas,-5.865723,-35.216537
2022-12-04,04:41:00,226.0,63,SENADOR ELOI DE SOUZA,Queda de ocupante de veículo,Com Vítimas Fatais,-6.06649374,-35.6820364
2022-12-04,04:41:00,226.0,63,SENADOR ELOI DE SOUZA,Queda de ocupante de veículo,Com Vítimas Fatais,-6.06649374,-35.6820364
2022-12-04,04:41:00,226.0,63,SENADOR ELOI DE SOUZA,Queda de ocupante de veículo,Com Vítimas Fatais,-6.06649374,-35.6820364
2022-12-04,04:41:00,226.0,63,SENADOR ELOI DE SOUZA,Queda de ocupante de veículo,Com Vítimas Fatais,-6.06649374,-35.6820364
2022-12-04,04:41:00,226.0,63,SENADOR ELOI DE SOUZA,Queda de ocupante de veículo,Com Vítimas Fatais,-6.06649374,-35.6820364
2022-12-04,04:41:00,226.0,63,SENADOR ELOI DE SOUZA,Queda de ocupante de veículo,Com Vítimas Fatais,-6.06649374,-35.6820364
2022-12-04,04:41:00,226.0,63,SENADOR ELOI DE SOUZA,Queda de ocupante de veículo,Com Vítimas Fatais,-6.06649374,-35.6820364
2022-12-04,04:41:00,226.0,63,SENADOR ELOI DE SOUZA,Queda de ocupante de veículo,Com Vítimas Fatais,-6.06649374,-35.6820364
2022-12-04,04:41:00,226.0,63,SENADOR ELOI DE SOUZA,Colisão frontal,Com Vítimas Fatais,-6.06649374,-35.6820364
2022-12-04,04:41:00,226.0,63,SENADOR ELOI DE SOUZA,Colisão frontal,Com Vítimas Fatais,-6.06649374,-35.6820364
2022-12-04,04:41:00,226.0,63,SENADOR ELOI DE SOUZA,Colisão frontal,Com Vítimas Fatais,-6.06649374,-35.6820364
2022-12-04,04:41:00,226.0,63,SENADOR ELOI DE SOUZA,Colisão frontal,Com Vítimas Fatais,-6.06649374,-35.6820364
2022-10-23,10:15:00,405.0,134,SAO FRANCISCO DO OESTE,Saída de leito carroçável,Com Vítimas Fatais,-5.97876709,-38.15403188
2022-10-23,10:15:00,405.0,134,SAO FRANCISCO DO OESTE,Saída de leito carroçável,Com Vítimas Fatais,-5.97876709,-38.15403188
2022-10-23,10:15:00,405.0,134,SAO FRANCISCO DO OESTE,Saída de leito carroçável,Com Vítimas Fatais,-5.97876709,-38.15403188
2022-10-23,10:15:00,405.0,134,SAO FRANCISCO DO OESTE,Saída de leito carroçável,Com Vítimas Fatais,-5.97876709,-38.15403188
2022-10-23,10:15:00,405.0,134,SAO FRANCISCO DO OESTE,Saída de leito carroçável,Com Vítimas Fatais,-5.97876709,-38.15403188
2022-10-23,10:15:00,405.0,134,SAO FRANCISCO DO OESTE,Saída de leito carroçável,Com Vítimas Fatais,-5.97876709,-38.15403188
2022-10-23,10:15:00,405.0,134,SAO FRANCISCO DO OESTE,Saída de leito carroçável,Com Vítimas Fatais,-5.97876709,-38.15403188
2022-10-23,10:15:00,405.0,134,SAO FRANCISCO DO OESTE,Saída de leito carroçável,Com Vítimas Fatais,-5.97876709,-38.15403188
2022-10-23,10:15:00,405.0,134,SAO FRANCISCO DO OESTE,Saída de leito carroçável,Com Vítimas Fatais,-5.97876709,-38.15403188
2022-10-23,10:15:00,405.0,134,SAO FRANCISCO DO OESTE,Saída de leito carroçável,Com Vítimas Fatais,-5.97876709,-38.15403188
2022-10-23,10:15:00,405.0,134,SAO FRANCISCO DO OESTE,Saída de leito carroçável,Com Vítimas Fatais,-5.97876709,-38.15403188
2022-10-23,10:15:00,405.0,134,SAO FRANCISCO DO OESTE,Saída de leito carroçável,Com Vítimas Fatais,-5.97876709,-38.15403188
2022-10-23,10:15:00,405.0,134,SAO FRANCISCO DO OESTE,Saída de leito carroçável,Com Vítimas Fatais,-5.97876709,-38.15403188
2022-10-23,10:15:00,405.0,134,SAO FRANCISCO DO OESTE,Saída de leito carroçável,Com Vítimas Fatais,-5.97876709,-38.15403188
2022-10-23,10:15:00,405.0,134,SAO FRANCISCO DO OESTE,Saída de leito carroçável,Com Vítimas Fatais,-5.97876709,-38.15403188
2022-10-23,10:15:00,405.0,134,SAO FRANCISCO DO OESTE,Saída de leito carroçável,Com Vítimas Fatais,-5.97876709,-38.15403188
2022-10-23,10:15:00,405.0,134,SAO FRANCISCO DO OESTE,Saída de leito carroçável,Com Vítimas Fatais,-5.97876709,-38.15403188
2022-10-23,10:15:00,405.0,134,SAO FRANCISCO DO OESTE,Saída de leito carroçável,Com Vítimas Fatais,-5.97876709,-38.15403188
2022-10-23,10:15:00,405.0,134,SAO FRANCISCO DO OESTE,Colisão frontal,Com Vítimas Fatais,-5.97876709,-38.15403188
2022-10-23,10:15:00,405.0,134,SAO FRANCISCO DO OESTE,Colisão frontal,Com Vítimas Fatais,-5.97876709,-38.15403188
2022-10-23,10:15:00,405.0,134,SAO FRANCISCO DO OESTE,Colisão frontal,Com Vítimas Fatais,-5.97876709,-38.15403188
2022-10-23,10:15:00,405.0,134,SAO FRANCISCO DO OESTE,Colisão frontal,Com Vítimas Fatais,-5.97876709,-38.15403188
2022-10-23,10:15:00,405.0,134,SAO FRANCISCO DO OESTE,Colisão frontal,Com Vítimas Fatais,-5.97876709,-38.15403188
2022-10-23,10:15:00,405.0,134,SAO FRANCISCO DO OESTE,Colisão frontal,Com Vítimas Fatais,-5.97876709,-38.15403188
2022-10-23,10:15:00,405.0,134,SAO FRANCISCO DO OESTE,Colisão frontal,Com Vítimas Fatais,-5.97876709,-38.15403188
2022-10-23,10:15:00,405.0,134,SAO FRANCISCO DO OESTE,Colisão frontal,Com Vítimas Fatais,-5.97876709,-38.15403188
2022-10-23,10:15:00,405.0,134,SAO FRANCISCO DO OESTE,Colisão frontal,Com Vítimas Fatais,-5.97876709,-38.15403188
2022-10-23,10:15:00,405.0,134,SAO FRANCISCO DO OESTE,Queda de ocupante de veículo,Com Vítimas Fatais,-5.97876709,-38.15403188
2022-10-23,10:15:00,405.0,134,SAO FRANCISCO DO OESTE,Queda de ocupante de veículo,Com Vítimas Fatais,-5.97876709,-38.15403188
2022-10-23,10:15:00,405.0,134,SAO FRANCISCO DO OESTE,Queda de ocupante de veículo,Com Vítimas Fatais,-5.97876709,-38.15403188
2022-10-23,10:15:00,405.0,134,SAO FRANCISCO DO OESTE,Queda de ocupante de veículo,Com Vítimas Fatais,-5.97876709,-38.15403188
2022-10-23,10:15:00,405.0,134,SAO FRANCISCO DO OESTE,Queda de ocupante de veículo,Com Vítimas Fatais,-5.97876709,-38.15403188
2022-10-23,10:15:00,405.0,134,SAO FRANCISCO DO OESTE,Queda de ocupante de veículo,Com Vítimas Fatais,-5.97876709,-38.15403188
2022-10-23,10:15:00,405.0,134,SAO FRANCISCO DO OESTE,Queda de ocupante de veículo,Com Vítimas Fatais,-5.97876709,-38.15403188
2022-10-23,10:15:00,405.0,134,SAO FRANCISCO DO OESTE,Queda de ocupante de veículo,Com Vítimas Fatais,-5.97876709,-38.15403188
2022-10-23,10:15:00,405.0,134,SAO FRANCISCO DO OESTE,Queda de ocupante de veículo,Com Vítimas Fatais,-5.97876709,-38.15403188
2022-10-23,10:15:00,405.0,134,SAO FRANCISCO DO OESTE,Colisão frontal,Com Vítimas Fatais,-5.97876709,-38.15403188
2022-10-23,10:15:00,405.0,134,SAO FRANCISCO DO OESTE,Colisão frontal,Com Vítimas Fatais,-5.97876709,-38.15403188
2022-10-23,10:15:00,405.0,134,SAO FRANCISCO DO OESTE,Colisão frontal,Com Vítimas Fatais,-5.97876709,-38.15403188
2022-10-23,10:15:00,405.0,134,SAO FRANCISCO DO OESTE,Colisão frontal,Com Vítimas Fatais,-5.97876709,-38.15403188
2022-10-23,10:15:00,405.0,134,SAO FRANCISCO DO OESTE,Colisão frontal,Com Vítimas Fatais,-5.97876709,-38.15403188
2022-10-23,10:15:00,405.0,134,SAO FRANCISCO DO OESTE,Colisão frontal,Com Vítimas Fatais,-5.97876709,-38.15403188
2022-10-23,10:15:00,405.0,134,SAO FRANCISCO DO OESTE,Colisão frontal,Com Vítimas Fatais,-5.97876709,-38.15403188
2022-10-23,10:15:00,405.0,134,SAO FRANCISCO DO OESTE,Colisão frontal,Com Vítimas Fatais,-5.97876709,-38.15403188
2022-10-23,10:15:00,405.0,134,SAO FRANCISCO DO OESTE,Colisão frontal,Com Vítimas Fatais,-5.97876709,-38.15403188
2022-11-14,21:30:00,101.0,83,NATAL,Atropelamento de Animal,Com Vítimas Feridas,-5.771044,-35.266171
2022-11-14,21:30:00,101.0,83,NATAL,Atropelamento de Animal,Com Vítimas Feridas,-5.771044,-35.266171
2022-11-14,21:30:00,101.0,83,NATAL,Atropelamento de Animal,Com Vítimas Feridas,-5.771044,-35.266171
2022-09-13,06:30:00,110.0,9,AREIA BRANCA,Queda de ocupante de veículo,Com Vítimas Feridas,-4.9853638,-37.08621039
2022-12-29,00:15:00,101.0,75,SAO GONCALO DO AMARANTE,Atropelamento de Pedestre,Com Vítimas Fatais,-5.721906,-35.27672
2022-12-29,00:15:00,101.0,75,SAO GONCALO DO AMARANTE,Atropelamento de Pedestre,Com Vítimas Fatais,-5.721906,-35.27672
2023-01-01,15:20:00,304.0,89,ACU,Saída de leito carroçável,Com Vítimas Feridas,-5.52453806,-37.10832504
2023-01-01,15:20:00,304.0,89,ACU,Saída de leito carroçável,Com Vítimas Feridas,-5.52453806,-37.10832504
2023-01-01,15:20:00,304.0,89,ACU,Saída de leito carroçável,Com Vítimas Feridas,-5.52453806,-37.10832504
2023-01-01,15:20:00,304.0,89,ACU,Queda de ocupante de veículo,Com Vítimas Feridas,-5.52453806,-37.10832504
2023-01-01,15:20:00,304.0,89,ACU,Queda de ocupante de veículo,Com Vítimas Feridas,-5.52453806,-37.10832504
2023-01-01,15:20:00,304.0,89,ACU,Queda de ocupante de veículo,Com Vítimas Feridas,-5.52453806,-37.10832504
2023-01-01,15:20:00,304.0,89,ACU,Tombamento,Com Vítimas Feridas,-5.52453806,-37.10832504
2023-01-01,15:20:00,304.0,89,ACU,Tombamento,Com Vítimas Feridas,-5.52453806,-37.10832504
2023-01-01,15:20:00,304.0,89,ACU,Tombamento,Com Vítimas Feridas,-5.52453806,-37.10832504
2023-01-01,15:20:00,304.0,89,ACU,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.52453806,-37.10832504
2023-01-01,15:20:00,304.0,89,ACU,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.52453806,-37.10832504
2023-01-01,15:20:00,304.0,89,ACU,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.52453806,-37.10832504
2023-01-01,16:00:00,101.0,66,CEARA-MIRIM,Engavetamento,Sem Vítimas,-5.65033356,-35.25016233
2023-01-01,16:00:00,101.0,66,CEARA-MIRIM,Engavetamento,Sem Vítimas,-5.65033356,-35.25016233
2023-01-01,16:00:00,101.0,66,CEARA-MIRIM,Engavetamento,Sem Vítimas,-5.65033356,-35.25016233
2023-01-01,16:00:00,101.0,66,CEARA-MIRIM,Engavetamento,Sem Vítimas,-5.65033356,-35.25016233
2023-01-01,16:00:00,101.0,66,CEARA-MIRIM,Engavetamento,Sem Vítimas,-5.65033356,-35.25016233
2023-01-01,16:00:00,101.0,66,CEARA-MIRIM,Engavetamento,Sem Vítimas,-5.65033356,-35.25016233
2023-01-01,16:00:00,101.0,66,CEARA-MIRIM,Engavetamento,Sem Vítimas,-5.65033356,-35.25016233
2023-01-01,16:00:00,101.0,66,CEARA-MIRIM,Engavetamento,Sem Vítimas,-5.65033356,-35.25016233
2023-01-01,16:00:00,101.0,66,CEARA-MIRIM,Engavetamento,Sem Vítimas,-5.65033356,-35.25016233
2023-01-01,16:00:00,101.0,66,CEARA-MIRIM,Engavetamento,Sem Vítimas,-5.65033356,-35.25016233
2023-01-01,16:00:00,101.0,66,CEARA-MIRIM,Engavetamento,Sem Vítimas,-5.65033356,-35.25016233
2023-01-01,16:00:00,101.0,66,CEARA-MIRIM,Engavetamento,Sem Vítimas,-5.65033356,-35.25016233
2023-01-01,16:00:00,101.0,66,CEARA-MIRIM,Engavetamento,Sem Vítimas,-5.65033356,-35.25016233
2023-01-01,16:00:00,101.0,66,CEARA-MIRIM,Engavetamento,Sem Vítimas,-5.65033356,-35.25016233
2023-01-01,16:00:00,101.0,66,CEARA-MIRIM,Engavetamento,Sem Vítimas,-5.65033356,-35.25016233
2023-01-01,19:10:00,101.0,66,EXTREMOZ,Colisão lateral mesmo sentido,Sem Vítimas,-5.65033356,-35.25016233
2023-01-01,19:10:00,101.0,66,EXTREMOZ,Colisão lateral mesmo sentido,Sem Vítimas,-5.65033356,-35.25016233
2023-01-02,05:30:00,101.0,176,BAIA FORMOSA,Capotamento,Com Vítimas Feridas,-6.50166475,-35.11200246
2023-01-02,05:30:00,101.0,176,BAIA FORMOSA,Capotamento,Com Vítimas Feridas,-6.50166475,-35.11200246
2023-01-02,05:30:00,101.0,176,BAIA FORMOSA,Capotamento,Com Vítimas Feridas,-6.50166475,-35.11200246
2023-01-02,05:30:00,101.0,176,BAIA FORMOSA,Capotamento,Com Vítimas Feridas,-6.50166475,-35.11200246
2023-01-02,05:30:00,101.0,176,BAIA FORMOSA,Capotamento,Com Vítimas Feridas,-6.50166475,-35.11200246
2023-01-02,05:30:00,101.0,176,BAIA FORMOSA,Capotamento,Com Vítimas Feridas,-6.50166475,-35.11200246
2023-01-02,05:30:00,101.0,176,BAIA FORMOSA,Capotamento,Com Vítimas Feridas,-6.50166475,-35.11200246
2023-01-02,05:30:00,101.0,176,BAIA FORMOSA,Capotamento,Com Vítimas Feridas,-6.50166475,-35.11200246
2023-01-02,05:30:00,101.0,176,BAIA FORMOSA,Capotamento,Com Vítimas Feridas,-6.50166475,-35.11200246
2023-01-02,05:30:00,101.0,176,BAIA FORMOSA,Capotamento,Com Vítimas Feridas,-6.50166475,-35.11200246
2023-01-02,05:30:00,101.0,176,BAIA FORMOSA,Capotamento,Com Vítimas Feridas,-6.50166475,-35.11200246
2023-01-02,05:30:00,101.0,176,BAIA FORMOSA,Capotamento,Com Vítimas Feridas,-6.50166475,-35.11200246
2023-01-02,05:30:00,101.0,176,BAIA FORMOSA,Capotamento,Com Vítimas Feridas,-6.50166475,-35.11200246
2023-01-02,05:30:00,101.0,176,BAIA FORMOSA,Capotamento,Com Vítimas Feridas,-6.50166475,-35.11200246
2023-01-02,05:30:00,101.0,176,BAIA FORMOSA,Capotamento,Com Vítimas Feridas,-6.50166475,-35.11200246
2023-01-02,05:30:00,101.0,176,BAIA FORMOSA,Saída de leito carroçável,Com Vítimas Feridas,-6.50166475,-35.11200246
2023-01-02,05:30:00,101.0,176,BAIA FORMOSA,Saída de leito carroçável,Com Vítimas Feridas,-6.50166475,-35.11200246
2023-01-02,05:30:00,101.0,176,BAIA FORMOSA,Saída de leito carroçável,Com Vítimas Feridas,-6.50166475,-35.11200246
2023-01-02,05:30:00,101.0,176,BAIA FORMOSA,Saída de leito carroçável,Com Vítimas Feridas,-6.50166475,-35.11200246
2023-01-02,05:30:00,101.0,176,BAIA FORMOSA,Saída de leito carroçável,Com Vítimas Feridas,-6.50166475,-35.11200246
2023-01-02,05:30:00,101.0,176,BAIA FORMOSA,Saída de leito carroçável,Com Vítimas Feridas,-6.50166475,-35.11200246
2023-01-02,05:30:00,101.0,176,BAIA FORMOSA,Saída de leito carroçável,Com Vítimas Feridas,-6.50166475,-35.11200246
2023-01-02,05:30:00,101.0,176,BAIA FORMOSA,Saída de leito carroçável,Com Vítimas Feridas,-6.50166475,-35.11200246
2023-01-02,05:30:00,101.0,176,BAIA FORMOSA,Saída de leito carroçável,Com Vítimas Feridas,-6.50166475,-35.11200246
2023-01-02,05:30:00,101.0,176,BAIA FORMOSA,Saída de leito carroçável,Com Vítimas Feridas,-6.50166475,-35.11200246
2023-01-02,05:30:00,101.0,176,BAIA FORMOSA,Saída de leito carroçável,Com Vítimas Feridas,-6.50166475,-35.11200246
2023-01-02,05:30:00,101.0,176,BAIA FORMOSA,Saída de leito carroçável,Com Vítimas Feridas,-6.50166475,-35.11200246
2023-01-02,05:30:00,101.0,176,BAIA FORMOSA,Saída de leito carroçável,Com Vítimas Feridas,-6.50166475,-35.11200246
2023-01-02,05:30:00,101.0,176,BAIA FORMOSA,Saída de leito carroçável,Com Vítimas Feridas,-6.50166475,-35.11200246
2023-01-02,05:30:00,101.0,176,BAIA FORMOSA,Saída de leito carroçável,Com Vítimas Feridas,-6.50166475,-35.11200246
2023-01-02,10:00:00,101.0,116,SAO JOSE DE MIPIBU,Queda de ocupante de veículo,Com Vítimas Feridas,-5.99923408,-35.26039018
2023-01-02,10:00:00,101.0,116,SAO JOSE DE MIPIBU,Queda de ocupante de veículo,Com Vítimas Feridas,-5.99923408,-35.26039018
2023-01-02,10:00:00,101.0,116,SAO JOSE DE MIPIBU,Queda de ocupante de veículo,Com Vítimas Feridas,-5.99923408,-35.26039018
2023-01-02,10:00:00,101.0,116,SAO JOSE DE MIPIBU,Tombamento,Com Vítimas Feridas,-5.99923408,-35.26039018
2023-01-02,10:00:00,101.0,116,SAO JOSE DE MIPIBU,Tombamento,Com Vítimas Feridas,-5.99923408,-35.26039018
2023-01-02,10:00:00,101.0,116,SAO JOSE DE MIPIBU,Tombamento,Com Vítimas Feridas,-5.99923408,-35.26039018
2023-01-02,10:00:00,101.0,116,SAO JOSE DE MIPIBU,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.99923408,-35.26039018
2023-01-02,10:00:00,101.0,116,SAO JOSE DE MIPIBU,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.99923408,-35.26039018
2023-01-02,10:00:00,101.0,116,SAO JOSE DE MIPIBU,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.99923408,-35.26039018
2023-01-03,11:40:00,405.0,2,MOSSORO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.192827,-37.371124
2023-01-03,11:40:00,405.0,2,MOSSORO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.192827,-37.371124
2023-01-03,11:40:00,405.0,2,MOSSORO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.192827,-37.371124
2023-01-03,11:40:00,405.0,2,MOSSORO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.192827,-37.371124
2023-01-03,11:40:00,405.0,2,MOSSORO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.192827,-37.371124
2023-01-03,11:40:00,405.0,2,MOSSORO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.192827,-37.371124
2023-01-03,11:40:00,405.0,2,MOSSORO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.192827,-37.371124
2023-01-03,11:40:00,405.0,2,MOSSORO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.192827,-37.371124
2023-01-03,11:40:00,405.0,2,MOSSORO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.192827,-37.371124
2023-01-03,11:40:00,405.0,2,MOSSORO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.192827,-37.371124
2023-01-03,11:40:00,405.0,2,MOSSORO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.192827,-37.371124
2023-01-03,11:40:00,405.0,2,MOSSORO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.192827,-37.371124
2023-01-03,11:40:00,405.0,2,MOSSORO,Tombamento,Com Vítimas Feridas,-5.192827,-37.371124
2023-01-03,11:40:00,405.0,2,MOSSORO,Tombamento,Com Vítimas Feridas,-5.192827,-37.371124
2023-01-03,11:40:00,405.0,2,MOSSORO,Tombamento,Com Vítimas Feridas,-5.192827,-37.371124
2023-01-03,11:40:00,405.0,2,MOSSORO,Tombamento,Com Vítimas Feridas,-5.192827,-37.371124
2023-01-03,11:40:00,405.0,2,MOSSORO,Tombamento,Com Vítimas Feridas,-5.192827,-37.371124
2023-01-03,11:40:00,405.0,2,MOSSORO,Tombamento,Com Vítimas Feridas,-5.192827,-37.371124
2023-01-03,11:40:00,405.0,2,MOSSORO,Tombamento,Com Vítimas Feridas,-5.192827,-37.371124
2023-01-03,11:40:00,405.0,2,MOSSORO,Tombamento,Com Vítimas Feridas,-5.192827,-37.371124
2023-01-03,11:40:00,405.0,2,MOSSORO,Tombamento,Com Vítimas Feridas,-5.192827,-37.371124
2023-01-03,11:40:00,405.0,2,MOSSORO,Tombamento,Com Vítimas Feridas,-5.192827,-37.371124
2023-01-03,11:40:00,405.0,2,MOSSORO,Tombamento,Com Vítimas Feridas,-5.192827,-37.371124
2023-01-03,11:40:00,405.0,2,MOSSORO,Tombamento,Com Vítimas Feridas,-5.192827,-37.371124
2023-01-03,11:40:00,405.0,2,MOSSORO,Engavetamento,Com Vítimas Feridas,-5.192827,-37.371124
2023-01-03,11:40:00,405.0,2,MOSSORO,Engavetamento,Com Vítimas Feridas,-5.192827,-37.371124
2023-01-03,11:40:00,405.0,2,MOSSORO,Engavetamento,Com Vítimas Feridas,-5.192827,-37.371124
2023-01-03,11:40:00,405.0,2,MOSSORO,Engavetamento,Com Vítimas Feridas,-5.192827,-37.371124
2023-01-03,11:40:00,405.0,2,MOSSORO,Engavetamento,Com Vítimas Feridas,-5.192827,-37.371124
2023-01-03,11:40:00,405.0,2,MOSSORO,Engavetamento,Com Vítimas Feridas,-5.192827,-37.371124
2023-01-03,11:40:00,405.0,2,MOSSORO,Engavetamento,Com Vítimas Feridas,-5.192827,-37.371124
2023-01-03,11:40:00,405.0,2,MOSSORO,Engavetamento,Com Vítimas Feridas,-5.192827,-37.371124
2023-01-03,11:40:00,405.0,2,MOSSORO,Engavetamento,Com Vítimas Feridas,-5.192827,-37.371124
2023-01-03,11:40:00,405.0,2,MOSSORO,Engavetamento,Com Vítimas Feridas,-5.192827,-37.371124
2023-01-03,11:40:00,405.0,2,MOSSORO,Engavetamento,Com Vítimas Feridas,-5.192827,-37.371124
2023-01-03,11:40:00,405.0,2,MOSSORO,Engavetamento,Com Vítimas Feridas,-5.192827,-37.371124
2023-01-03,18:00:00,101.0,75,EXTREMOZ,Colisão traseira,Com Vítimas Feridas,-5.721906,-35.27672
2023-01-03,18:00:00,101.0,75,EXTREMOZ,Colisão traseira,Com Vítimas Feridas,-5.721906,-35.27672
2023-01-06,13:05:00,110.0,47,MOSSORO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.20338376,-37.32563418
2023-01-06,13:05:00,110.0,47,MOSSORO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.20338376,-37.32563418
2023-01-06,13:05:00,110.0,47,MOSSORO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.20338376,-37.32563418
2023-01-06,13:05:00,110.0,47,MOSSORO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.20338376,-37.32563418
2023-01-06,13:05:00,110.0,47,MOSSORO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.20338376,-37.32563418
2023-01-06,13:05:00,110.0,47,MOSSORO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.20338376,-37.32563418
2023-01-06,13:05:00,110.0,47,MOSSORO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.20338376,-37.32563418
2023-01-06,13:05:00,110.0,47,MOSSORO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.20338376,-37.32563418
2023-01-06,13:05:00,110.0,47,MOSSORO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.20338376,-37.32563418
2023-01-06,13:05:00,110.0,47,MOSSORO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.20338376,-37.32563418
2023-01-06,13:05:00,110.0,47,MOSSORO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.20338376,-37.32563418
2023-01-06,13:05:00,110.0,47,MOSSORO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.20338376,-37.32563418
2023-01-06,13:05:00,110.0,47,MOSSORO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.20338376,-37.32563418
2023-01-06,13:05:00,110.0,47,MOSSORO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.20338376,-37.32563418
2023-01-06,13:05:00,110.0,47,MOSSORO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.20338376,-37.32563418
2023-01-06,13:05:00,110.0,47,MOSSORO,Colisão transversal,Com Vítimas Feridas,-5.20338376,-37.32563418
2023-01-06,13:05:00,110.0,47,MOSSORO,Colisão transversal,Com Vítimas Feridas,-5.20338376,-37.32563418
2023-01-06,13:05:00,110.0,47,MOSSORO,Colisão transversal,Com Vítimas Feridas,-5.20338376,-37.32563418
2023-01-06,13:05:00,110.0,47,MOSSORO,Colisão transversal,Com Vítimas Feridas,-5.20338376,-37.32563418
2023-01-06,13:05:00,110.0,47,MOSSORO,Colisão transversal,Com Vítimas Feridas,-5.20338376,-37.32563418
2023-01-06,13:05:00,110.0,47,MOSSORO,Colisão transversal,Com Vítimas Feridas,-5.20338376,-37.32563418
2023-01-06,13:05:00,110.0,47,MOSSORO,Colisão transversal,Com Vítimas Feridas,-5.20338376,-37.32563418
2023-01-06,13:05:00,110.0,47,MOSSORO,Colisão transversal,Com Vítimas Feridas,-5.20338376,-37.32563418
2023-01-06,13:05:00,110.0,47,MOSSORO,Colisão transversal,Com Vítimas Feridas,-5.20338376,-37.32563418
2023-01-06,13:05:00,110.0,47,MOSSORO,Colisão transversal,Com Vítimas Feridas,-5.20338376,-37.32563418
2023-01-06,13:05:00,110.0,47,MOSSORO,Colisão transversal,Com Vítimas Feridas,-5.20338376,-37.32563418
